ticker;Event_Date;Calendar_Date;Relative_Day;RET;Market_RET
ABT;17-02-2017;27-09-2016;-99;0,01559501;0,005099917
ABT;17-02-2017;28-09-2016;-98;-0,000944956;0,006709595
ABT;17-02-2017;29-09-2016;-97;-0,020099314;-0,009215685
ABT;17-02-2017;30-09-2016;-96;0,020511583;0,007830257
ABT;17-02-2017;03-10-2016;-95;0,006148026;-0,00305036
ABT;17-02-2017;04-10-2016;-94;-0,010575793;-0,005600204
ABT;17-02-2017;05-10-2016;-93;0,0152019;0,004940435
ABT;17-02-2017;06-10-2016;-92;0,005381376;-0,00075282
ABT;17-02-2017;07-10-2016;-91;0;-0,003829075
ABT;17-02-2017;10-10-2016;-90;0,012334187;0,005594089
ABT;17-02-2017;11-10-2016;-89;-0,053793103;-0,012616446
ABT;17-02-2017;12-10-2016;-88;0,001943635;0,000931659
ABT;17-02-2017;13-10-2016;-87;0;-0,003326512
ABT;17-02-2017;14-10-2016;-86;-0,004636408;-0,000323554
ABT;17-02-2017;17-10-2016;-85;-0,004903163;-0,002524723
ABT;17-02-2017;18-10-2016;-84;0,014289234;0,006560568
ABT;17-02-2017;19-10-2016;-83;-0,028175856;0,00300167
ABT;17-02-2017;20-10-2016;-82;0,018245439;-0,001640849
ABT;17-02-2017;21-10-2016;-81;-0,005891016;-0,000112638
ABT;17-02-2017;24-10-2016;-80;-0,002222222;0,004433954
ABT;17-02-2017;25-10-2016;-79;-0,005444197;-0,004367305
ABT;17-02-2017;26-10-2016;-78;-0,005722817;-0,002776534
ABT;17-02-2017;27-10-2016;-77;0,008258258;-0,003985542
ABT;17-02-2017;28-10-2016;-76;-0,018615041;-0,002572517
ABT;17-02-2017;31-10-2016;-75;-0,007587253;0,000429869
ABT;17-02-2017;01-11-2016;-74;-0,004841998;-0,006771091
ABT;17-02-2017;02-11-2016;-73;-0,008962868;-0,007679968
ABT;17-02-2017;03-11-2016;-72;-0,008268734;-0,003940397
ABT;17-02-2017;04-11-2016;-71;0,018499218;-0,001239758
ABT;17-02-2017;07-11-2016;-70;0,019698133;0,020926686
ABT;17-02-2017;08-11-2016;-69;-0,000752634;0,003884474
ABT;17-02-2017;09-11-2016;-68;0,006025609;0,012048144
ABT;17-02-2017;10-11-2016;-67;0,013476416;0,001979419
ABT;17-02-2017;11-11-2016;-66;-0,011573504;0,000261309
ABT;17-02-2017;14-11-2016;-65;-0,023418037;0,002383812
ABT;17-02-2017;15-11-2016;-64;0,015561224;0,007901978
ABT;17-02-2017;16-11-2016;-63;0,003516704;-0,001517248
ABT;17-02-2017;17-11-2016;-62;0,011013767;0,004606743
ABT;17-02-2017;18-11-2016;-61;-0,013617232;-0,001358306
ABT;17-02-2017;21-11-2016;-60;-0,002008032;0,007769377
ABT;17-02-2017;22-11-2016;-59;-0,041750503;0,003038105
ABT;17-02-2017;23-11-2016;-58;0,023097113;0,000942514
ABT;17-02-2017;25-11-2016;-57;0,004617753;0,003636011
ABT;17-02-2017;28-11-2016;-56;-0,01072523;-0,005935281
ABT;17-02-2017;29-11-2016;-55;-0,000258131;0,00096027
ABT;17-02-2017;30-11-2016;-54;-0,017041053;-0,00156068
ABT;17-02-2017;01-12-2016;-53;-0,012345679;-0,004207364
ABT;17-02-2017;02-12-2016;-52;0,007978723;0,000700687
ABT;17-02-2017;05-12-2016;-51;0,013984169;0,00729861
ABT;17-02-2017;06-12-2016;-50;-0,000260213;0,004758481
ABT;17-02-2017;07-12-2016;-49;0,001561687;0,012388218
ABT;17-02-2017;08-12-2016;-48;0,005197505;0,003743836
ABT;17-02-2017;09-12-2016;-47;0,01344364;0,003906682
ABT;17-02-2017;12-12-2016;-46;0;-0,002453476
ABT;17-02-2017;13-12-2016;-45;0,006122449;0,005763301
ABT;17-02-2017;14-12-2016;-44;-0,015720081;-0,009619237
ABT;17-02-2017;15-12-2016;-43;0,002833591;0,003588111
ABT;17-02-2017;16-12-2016;-42;-0,021320319;-0,001158883
ABT;17-02-2017;19-12-2016;-41;0,006299213;0,002093965
ABT;17-02-2017;20-12-2016;-40;-0,003912363;0,004310248
ABT;17-02-2017;21-12-2016;-39;0,001309243;-0,002493884
ABT;17-02-2017;22-12-2016;-38;0,001307531;-0,002734184
ABT;17-02-2017;23-12-2016;-37;0,003395142;0,001844088
ABT;17-02-2017;27-12-2016;-36;0,00468506;0,00251771
ABT;17-02-2017;28-12-2016;-35;-0,00984456;-0,007977898
ABT;17-02-2017;29-12-2016;-34;0,002354788;0,000587141
ABT;17-02-2017;30-12-2016;-33;0,002610285;-0,004036093
ABT;17-02-2017;03-01-2017;-32;0,016662328;0,008204782
ABT;17-02-2017;04-01-2017;-31;0,00793854;0,008617813
ABT;17-02-2017;05-01-2017;-30;0,008638211;-0,000945235
ABT;17-02-2017;06-01-2017;-29;0,02720403;0,002310127
ABT;17-02-2017;09-01-2017;-28;-0,000980873;-0,003924878
ABT;17-02-2017;10-01-2017;-27;0,013500245;0,001311027
ABT;17-02-2017;11-01-2017;-26;0,001332042;0,003227355
ABT;17-02-2017;12-01-2017;-25;-0,008763389;-0,002536037
ABT;17-02-2017;13-01-2017;-24;0,005157171;0,002818632
ABT;17-02-2017;17-01-2017;-23;-0,000732959;-0,003692731
ABT;17-02-2017;18-01-2017;-22;-0,003422983;0,001415189
ABT;17-02-2017;19-01-2017;-21;-0,008832188;-0,003889176
ABT;17-02-2017;20-01-2017;-20;0,001485149;0,003625345
ABT;17-02-2017;23-01-2017;-19;-0,002965892;-0,001920828
ABT;17-02-2017;24-01-2017;-18;-0,000743679;0,008375399
ABT;17-02-2017;25-01-2017;-17;0;0,008078493
ABT;17-02-2017;26-01-2017;-16;0,016125031;-0,001150457
ABT;17-02-2017;27-01-2017;-15;0,000976563;-0,001598659
ABT;17-02-2017;30-01-2017;-14;0,000243902;-0,007057059
ABT;17-02-2017;31-01-2017;-13;0,018532065;0,000839024
ABT;17-02-2017;01-02-2017;-12;0,013406751;0,000281747
ABT;17-02-2017;02-02-2017;-11;0,009922041;0,000598755
ABT;17-02-2017;03-02-2017;-10;0,000701754;0,007801111
ABT;17-02-2017;06-02-2017;-9;-0,008181393;-0,002712817
ABT;17-02-2017;07-02-2017;-8;0,010841386;-0,00054149
ABT;17-02-2017;08-02-2017;-7;-0,011424574;0,001224311
ABT;17-02-2017;09-02-2017;-6;0,003301887;0,006489529
ABT;17-02-2017;10-02-2017;-5;0,004701457;0,004103436
ABT;17-02-2017;13-02-2017;-4;0,011230697;0,004652196
ABT;17-02-2017;14-02-2017;-3;0,009949098;0,003881723
ABT;17-02-2017;15-02-2017;-2;0,008018328;0,004784702
ABT;17-02-2017;16-02-2017;-1;0,004545455;-0,001250608
ABT;17-02-2017;17-02-2017;0;0,011085973;0,001899587
ABT;17-02-2017;21-02-2017;1;0,007160439;0,005810994
ABT;17-02-2017;22-02-2017;2;0;-0,001740785
ABT;17-02-2017;23-02-2017;3;0,008664741;-0,00090853
ABT;17-02-2017;24-02-2017;4;0,006167401;0,000450353
ABT;17-02-2017;27-02-2017;5;-0,004816112;0,00199498
ABT;17-02-2017;28-02-2017;6;-0,008358997;-0,004647305
ABT;17-02-2017;01-03-2017;7;0,011313221;0,013366331
ABT;17-02-2017;02-03-2017;8;0,002193463;-0,006861515
ABT;17-02-2017;03-03-2017;9;-0,009630116;0,000944292
ABT;17-02-2017;06-03-2017;10;-0,002651934;-0,003807644
ABT;21-02-2020;01-07-2019;-162;0,004637337;0,006665965
ABT;21-02-2020;02-07-2019;-161;0,005444431;0,002011592
ABT;21-02-2020;03-07-2019;-160;0,008122425;0,007696317
ABT;21-02-2020;05-07-2019;-159;-0,002568893;-0,001125475
ABT;21-02-2020;08-07-2019;-158;-0,003863264;-0,005364736
ABT;21-02-2020;09-07-2019;-157;0,002115407;0,001761823
ABT;21-02-2020;10-07-2019;-156;0,00129002;0,004053932
ABT;21-02-2020;11-07-2019;-155;0,004567814;0,001232418
ABT;21-02-2020;12-07-2019;-154;-0,017838405;0,00467276
ABT;21-02-2020;15-07-2019;-153;-0,001310772;-0,000158716
ABT;21-02-2020;16-07-2019;-152;-0,007755638;-0,002951849
ABT;21-02-2020;17-07-2019;-151;0,031265031;-0,005594392
ABT;21-02-2020;18-07-2019;-150;0,023320896;0,003364377
ABT;21-02-2020;19-07-2019;-149;-0,003076572;-0,005611532
ABT;21-02-2020;22-07-2019;-148;0,006629329;0,002286082
ABT;21-02-2020;23-07-2019;-147;0,007607585;0,006250408
ABT;21-02-2020;24-07-2019;-146;-0,001690331;0,006007536
ABT;21-02-2020;25-07-2019;-145;-0,006659894;-0,006384158
ABT;21-02-2020;26-07-2019;-144;-0,002840909;0,007303735
ABT;21-02-2020;29-07-2019;-143;0,009116809;-0,002676709
ABT;21-02-2020;30-07-2019;-142;-0,002710333;-0,001278608
ABT;21-02-2020;31-07-2019;-141;-0,013701733;-0,009978591
ABT;21-02-2020;01-08-2019;-140;-0,011710677;-0,009218556
ABT;21-02-2020;02-08-2019;-139;-0,003020446;-0,007804754
ABT;21-02-2020;05-08-2019;-138;-0,030995106;-0,028423419
ABT;21-02-2020;06-08-2019;-137;0,02044252;0,011899924
ABT;21-02-2020;07-08-2019;-136;-0,00306387;0,001289179
ABT;21-02-2020;08-08-2019;-135;0,011347518;0,018530028
ABT;21-02-2020;09-08-2019;-134;0,012388967;-0,00719153
ABT;21-02-2020;12-08-2019;-133;-0,022627569;-0,012018527
ABT;21-02-2020;13-08-2019;-132;0,026340657;0,013317108
ABT;21-02-2020;14-08-2019;-131;-0,033950972;-0,027826173
ABT;21-02-2020;15-08-2019;-130;0;0,001777445
ABT;21-02-2020;16-08-2019;-129;0,010007148;0,014891157
ABT;21-02-2020;19-08-2019;-128;0,009200283;0,010674813
ABT;21-02-2020;20-08-2019;-127;-0,011921459;-0,006748925
ABT;21-02-2020;21-08-2019;-126;0,004258339;0,007927157
ABT;21-02-2020;22-08-2019;-125;-0,006242638;-0,001009702
ABT;21-02-2020;23-08-2019;-124;-0,028920232;-0,024254177
ABT;21-02-2020;26-08-2019;-123;0,014524594;0,0099765
ABT;21-02-2020;27-08-2019;-122;0,006376323;-0,003859263
ABT;21-02-2020;28-08-2019;-121;0,006814106;0,006323438
ABT;21-02-2020;29-08-2019;-120;0,007124199;0,012551207
ABT;21-02-2020;30-08-2019;-119;0,005894836;0,00064741
ABT;21-02-2020;03-09-2019;-118;-0,014767932;-0,007199843
ABT;21-02-2020;04-09-2019;-117;0,001903402;0,010730609
ABT;21-02-2020;05-09-2019;-116;0,019947756;0,012384138
ABT;21-02-2020;06-09-2019;-115;0,001629802;0,000269996
ABT;21-02-2020;09-09-2019;-114;-0,021152952;0,000596883
ABT;21-02-2020;10-09-2019;-113;-0,011992401;0,001209083
ABT;21-02-2020;11-09-2019;-112;0,0157433;0,008121292
ABT;21-02-2020;12-09-2019;-111;0,008163748;0,002393996
ABT;21-02-2020;13-09-2019;-110;-0,011031569;-0,000401934
ABT;21-02-2020;16-09-2019;-109;-0,010798623;-0,001250629
ABT;21-02-2020;17-09-2019;-108;0,002639155;0,00216915
ABT;21-02-2020;18-09-2019;-107;0,000717875;-0,000724071
ABT;21-02-2020;19-09-2019;-106;-0,004901961;-0,000144572
ABT;21-02-2020;20-09-2019;-105;0,004205214;-0,004082345
ABT;21-02-2020;23-09-2019;-104;-0,005025126;-9,40E-05
ABT;21-02-2020;24-09-2019;-103;-0,008658009;-0,009180921
ABT;21-02-2020;25-09-2019;-102;0,005094614;0,005651845
ABT;21-02-2020;26-09-2019;-101;-0,00241371;-0,003072124
ABT;21-02-2020;27-09-2019;-100;-0,009920155;-0,00568901
ABT;21-02-2020;30-09-2019;-99;0,022360704;0,004451531
ABT;21-02-2020;01-10-2019;-98;-0,021871639;-0,012535346
ABT;21-02-2020;02-10-2019;-97;-0,028225806;-0,016124067
ABT;21-02-2020;03-10-2019;-96;0,019363762;0,007636074
ABT;21-02-2020;04-10-2019;-95;0,011348218;0,01266303
ABT;21-02-2020;07-10-2019;-94;-0,011586779;-0,003916309
ABT;21-02-2020;08-10-2019;-93;-0,031219151;-0,015075372
ABT;21-02-2020;09-10-2019;-92;0,012609859;0,008366167
ABT;21-02-2020;10-10-2019;-91;0,008050314;0,005608801
ABT;21-02-2020;11-10-2019;-90;-0,002370851;0,011399292
ABT;21-02-2020;14-10-2019;-89;0,002386035;-0,001618385
ABT;21-02-2020;15-10-2019;-88;0,027060887;0,009101619
ABT;21-02-2020;16-10-2019;-87;-0,002439619;-0,001892092
ABT;21-02-2020;17-10-2019;-86;0,007336757;0,003690162
ABT;21-02-2020;18-10-2019;-85;0,004976936;-0,003714357
ABT;21-02-2020;21-10-2019;-84;-0,013769779;0,006672005
ABT;21-02-2020;22-10-2019;-83;-0,013594611;-0,003283963
ABT;21-02-2020;23-10-2019;-82;0,009063819;0,002377028
ABT;21-02-2020;24-10-2019;-81;0,00110742;0,00235112
ABT;21-02-2020;25-10-2019;-80;0,003564405;0,004071301
ABT;21-02-2020;28-10-2019;-79;0,012369871;0,005233775
ABT;21-02-2020;29-10-2019;-78;0,009557222;-0,000574135
ABT;21-02-2020;30-10-2019;-77;0,006710605;0,002779937
ABT;21-02-2020;31-10-2019;-76;-0,004761338;-0,003480214
ABT;21-02-2020;01-11-2019;-75;-0,011362277;0,010211573
ABT;21-02-2020;04-11-2019;-74;-0,00532301;0,003762479
ABT;21-02-2020;05-11-2019;-73;0,001459499;-0,001072595
ABT;21-02-2020;06-11-2019;-72;0,009472917;-0,000325207
ABT;21-02-2020;07-11-2019;-71;0,003248316;0,002842384
ABT;21-02-2020;08-11-2019;-70;0,004197146;0,002642222
ABT;21-02-2020;11-11-2019;-69;0,000238834;-0,001636499
ABT;21-02-2020;12-11-2019;-68;0,006924546;0,001141453
ABT;21-02-2020;13-11-2019;-67;-0,001422812;0,000337243
ABT;21-02-2020;14-11-2019;-66;-0,001187366;0,000987012
ABT;21-02-2020;15-11-2019;-65;0,018901569;0,007074153
ABT;21-02-2020;18-11-2019;-64;-0,016917513;0,000147946
ABT;21-02-2020;19-11-2019;-63;0,000356041;2,70E-05
ABT;21-02-2020;20-11-2019;-62;-0,004745521;-0,00296183
ABT;21-02-2020;21-11-2019;-61;-0,002503278;-0,001708007
ABT;21-02-2020;22-11-2019;-60;0,000717017;0,002019794
ABT;21-02-2020;25-11-2019;-59;0,008956293;0,008560107
ABT;21-02-2020;26-11-2019;-58;0,01100722;0,002217574
ABT;21-02-2020;27-11-2019;-57;0;0,004320341
ABT;21-02-2020;29-11-2019;-56;0,000351206;-0,004045236
ABT;21-02-2020;02-12-2019;-55;-0,011000585;-0,008547443
ABT;21-02-2020;03-12-2019;-54;-0,001774938;-0,005642578
ABT;21-02-2020;04-12-2019;-53;0,009720247;0,006029547
ABT;21-02-2020;05-12-2019;-52;0,000704391;0,001102423
ABT;21-02-2020;06-12-2019;-51;0,00281558;0,008432414
ABT;21-02-2020;09-12-2019;-50;-0,018834815;-0,002700264
ABT;21-02-2020;10-12-2019;-49;0,008227018;-0,000695532
ABT;21-02-2020;11-12-2019;-48;0,004139073;0,002739874
ABT;21-02-2020;12-12-2019;-47;0,012483806;0,007858506
ABT;21-02-2020;13-12-2019;-46;0,004420147;2,75E-05
ABT;21-02-2020;16-12-2019;-45;0,000579039;0,007073095
ABT;21-02-2020;17-12-2019;-44;0,007638889;0,000547068
ABT;21-02-2020;18-12-2019;-43;-0,001493223;0,000227803
ABT;21-02-2020;19-12-2019;-42;0,004831474;0,004192467
ABT;21-02-2020;20-12-2019;-41;-0,007899256;0,004534274
ABT;21-02-2020;23-12-2019;-40;0,007962151;0,000956098
ABT;21-02-2020;24-12-2019;-39;-0,000801374;0,00037979
ABT;21-02-2020;26-12-2019;-38;0;0,004615813
ABT;21-02-2020;27-12-2019;-37;0,001374885;-0,000643035
ABT;21-02-2020;30-12-2019;-36;-0,006864989;-0,005105261
ABT;21-02-2020;31-12-2019;-35;0,000691244;0,002964331
ABT;21-02-2020;02-01-2020;-34;0,00103615;0,00741179
ABT;21-02-2020;03-01-2020;-33;-0,012190914;-0,005828188
ABT;21-02-2020;06-01-2020;-32;0,00523926;0,003269113
ABT;21-02-2020;07-01-2020;-31;-0,005559416;-0,002146628
ABT;21-02-2020;08-01-2020;-30;0,004076403;0,004028158
ABT;21-02-2020;09-01-2020;-29;0,002667904;0,005831044
ABT;21-02-2020;10-01-2020;-28;-0,012494216;-0,002577698
ABT;21-02-2020;13-01-2020;-27;-0,002811621;0,007076972
ABT;21-02-2020;14-01-2020;-26;0,011513158;-0,000394092
ABT;21-02-2020;15-01-2020;-25;0,019127595;0,001938445
ABT;21-02-2020;16-01-2020;-24;0,01029984;0,008388652
ABT;21-02-2020;17-01-2020;-23;0,008155868;0,002522514
ABT;21-02-2020;21-01-2020;-22;0,008202247;-0,003027268
ABT;21-02-2020;22-01-2020;-21;0,02373788;0,000375942
ABT;21-02-2020;23-01-2020;-20;-0,012301328;0,001000125
ABT;21-02-2020;24-01-2020;-19;-0,003637165;-0,008835663
ABT;21-02-2020;27-01-2020;-18;-0,008960177;-0,014872439
ABT;21-02-2020;28-01-2020;-17;-0,000558098;0,009613967
ABT;21-02-2020;29-01-2020;-16;-0,004467277;-0,001160079
ABT;21-02-2020;30-01-2020;-15;0,000224366;0,002780035
ABT;21-02-2020;31-01-2020;-14;-0,0226559;-0,016641708
ABT;21-02-2020;03-02-2020;-13;-0,000918063;0,007561792
ABT;21-02-2020;04-02-2020;-12;0,013439008;0,014852877
ABT;21-02-2020;05-02-2020;-11;0,015074238;0,009336496
ABT;21-02-2020;06-02-2020;-10;-0,001004913;0,002601475
ABT;21-02-2020;07-02-2020;-9;-0,017883089;-0,005526723
ABT;21-02-2020;10-02-2020;-8;0,004893593;0,006755847
ABT;21-02-2020;11-02-2020;-7;0,009852775;0,003402275
ABT;21-02-2020;12-02-2020;-6;-0,004261523;0,006405942
ABT;21-02-2020;13-02-2020;-5;-0,001238878;-0,000773117
ABT;21-02-2020;14-02-2020;-4;0,01105097;0,001659543
ABT;21-02-2020;18-02-2020;-3;-0,008699532;-0,001943844
ABT;21-02-2020;19-02-2020;-2;0,00540054;0,005178962
ABT;21-02-2020;20-02-2020;-1;-0,01007162;-0,00260448
ABT;21-02-2020;21-02-2020;0;-0,01141759;-0,009789263
ABT;21-02-2020;24-02-2020;1;-0,032246998;-0,031759549
ABT;21-02-2020;25-02-2020;2;-0,041356493;-0,029475832
ABT;21-02-2020;26-02-2020;3;0,002834956;-0,005394781
ABT;21-02-2020;27-02-2020;4;-0,026671583;-0,040986495
ABT;21-02-2020;28-02-2020;5;-0,027276171;-0,008552352
ABT;21-02-2020;02-03-2020;6;0,059457354;0,040304235
ABT;21-02-2020;03-03-2020;7;-0,044357309;-0,024635249
ABT;21-02-2020;04-03-2020;8;0,052570842;0,037552067
ABT;21-02-2020;05-03-2020;9;-0,01912535;-0,031529417
ABT;21-02-2020;06-03-2020;10;0,015151515;-0,017785166
LDI;15-03-2024;25-07-2023;-162;-0,012987013;0,002307367
LDI;15-03-2024;26-07-2023;-161;0,00877193;0,000799228
LDI;15-03-2024;27-07-2023;-160;-0,004347826;-0,007487108
LDI;15-03-2024;28-07-2023;-159;0,065502183;0,010608361
LDI;15-03-2024;31-07-2023;-158;-0,036885246;0,003172964
LDI;15-03-2024;01-08-2023;-157;0,008510638;-0,003670677
LDI;15-03-2024;02-08-2023;-156;-0,021097046;-0,014385265
LDI;15-03-2024;03-08-2023;-155;-0,030172414;-0,002370088
LDI;15-03-2024;04-08-2023;-154;-0,017777778;-0,004195027
LDI;15-03-2024;07-08-2023;-153;0;0,007545863
LDI;15-03-2024;08-08-2023;-152;0,004524887;-0,004755824
LDI;15-03-2024;09-08-2023;-151;0,004504505;-0,006457085
LDI;15-03-2024;10-08-2023;-150;-0,049327354;9,23E-05
LDI;15-03-2024;11-08-2023;-149;-0,004716981;-0,000907215
LDI;15-03-2024;14-08-2023;-148;-0,028436019;0,004055157
LDI;15-03-2024;15-08-2023;-147;-0,024390244;-0,011781109
LDI;15-03-2024;16-08-2023;-146;-0,02;-0,007890817
LDI;15-03-2024;17-08-2023;-145;-0,035714286;-0,008394755
LDI;15-03-2024;18-08-2023;-144;0,005291005;0,000602213
LDI;15-03-2024;21-08-2023;-143;0,015789474;0,005540383
LDI;15-03-2024;22-08-2023;-142;-0,015544041;-0,00189247
LDI;15-03-2024;23-08-2023;-141;0,015789474;0,011033422
LDI;15-03-2024;24-08-2023;-140;0;-0,012547811
LDI;15-03-2024;25-08-2023;-139;-0,010362694;0,007024662
LDI;15-03-2024;28-08-2023;-138;-0,010471204;0,007091908
LDI;15-03-2024;29-08-2023;-137;0;0,013163725
LDI;15-03-2024;30-08-2023;-136;0,010582011;0,003823961
LDI;15-03-2024;31-08-2023;-135;0,010471204;-0,001065417
LDI;15-03-2024;01-09-2023;-134;0,051813472;0,002776132
LDI;15-03-2024;05-09-2023;-133;-0,039408867;-0,006126016
LDI;15-03-2024;06-09-2023;-132;-0,005128205;-0,006390685
LDI;15-03-2024;07-09-2023;-131;0,025773196;-0,003838741
LDI;15-03-2024;08-09-2023;-130;-0,025125628;0,001011815
LDI;15-03-2024;11-09-2023;-129;-0,025773196;0,006482861
LDI;15-03-2024;12-09-2023;-128;0;-0,004766539
LDI;15-03-2024;13-09-2023;-127;0,010582011;4,70E-06
LDI;15-03-2024;14-09-2023;-126;0,020942408;0,008997514
LDI;15-03-2024;15-09-2023;-125;-0,035897436;-0,010525483
LDI;15-03-2024;18-09-2023;-124;0,026595745;-0,000425339
LDI;15-03-2024;19-09-2023;-123;-0,031088083;-0,002633335
LDI;15-03-2024;20-09-2023;-122;-0,005347594;-0,008244
LDI;15-03-2024;21-09-2023;-121;-0,021505376;-0,016903348
LDI;15-03-2024;22-09-2023;-120;-0,010989011;-0,001882218
LDI;15-03-2024;25-09-2023;-119;-0,022222222;0,003393801
LDI;15-03-2024;26-09-2023;-118;-0,022727273;-0,014142785
LDI;15-03-2024;27-09-2023;-117;-0,005813953;0,001059554
LDI;15-03-2024;28-09-2023;-116;0,011695906;0,00662705
LDI;15-03-2024;29-09-2023;-115;-0,005780347;-0,002633081
LDI;15-03-2024;02-10-2023;-114;-0,063953488;-0,003498225
LDI;15-03-2024;03-10-2023;-113;-0,031055901;-0,014348828
LDI;15-03-2024;04-10-2023;-112;-0,006410256;0,0070749
LDI;15-03-2024;05-10-2023;-111;-0,025806452;-0,000735028
LDI;15-03-2024;06-10-2023;-110;0,013245033;0,011482497
LDI;15-03-2024;09-10-2023;-109;-0,039215686;0,006120053
LDI;15-03-2024;10-10-2023;-108;-0,013605442;0,006469862
LDI;15-03-2024;11-10-2023;-107;0,013793103;0,003841502
LDI;15-03-2024;12-10-2023;-106;-0,034013605;-0,008455415
LDI;15-03-2024;13-10-2023;-105;-0,021126761;-0,005076711
LDI;15-03-2024;16-10-2023;-104;0;0,010957239
LDI;15-03-2024;17-10-2023;-103;0,028776978;0,001091039
LDI;15-03-2024;18-10-2023;-102;0,013986014;-0,014619306
LDI;15-03-2024;19-10-2023;-101;-0,048275862;-0,009179262
LDI;15-03-2024;20-10-2023;-100;-0,007246377;-0,012192811
LDI;15-03-2024;23-10-2023;-99;-0,051094891;-0,002426206
LDI;15-03-2024;24-10-2023;-98;0;0,006950256
LDI;15-03-2024;25-10-2023;-97;-0,076923077;-0,014671683
LDI;15-03-2024;26-10-2023;-96;0,066666667;-0,009123496
LDI;15-03-2024;27-10-2023;-95;-0,078125;-0,005493583
LDI;15-03-2024;30-10-2023;-94;0;0,010715801
LDI;15-03-2024;31-10-2023;-93;0;0,006299204
LDI;15-03-2024;01-11-2023;-92;0,025423729;0,00964373
LDI;15-03-2024;02-11-2023;-91;0,148760331;0,02016145
LDI;15-03-2024;03-11-2023;-90;0,071942446;0,011694943
LDI;15-03-2024;06-11-2023;-89;-0,046979866;-0,000779892
LDI;15-03-2024;07-11-2023;-88;0,007042254;0,002355652
LDI;15-03-2024;08-11-2023;-87;0,083916084;-0,000410929
LDI;15-03-2024;09-11-2023;-86;-0,090322581;-0,008442299
LDI;15-03-2024;10-11-2023;-85;0,007092199;0,013966778
LDI;15-03-2024;13-11-2023;-84;0,007042254;-0,000330366
LDI;15-03-2024;14-11-2023;-83;0,132867133;0,022835098
LDI;15-03-2024;15-11-2023;-82;0,086419753;0,001954368
LDI;15-03-2024;16-11-2023;-81;-0,051136364;-0,001165273
LDI;15-03-2024;17-11-2023;-80;0,047904192;0,003329736
LDI;15-03-2024;20-11-2023;-79;-0,022857143;0,007017249
LDI;15-03-2024;21-11-2023;-78;-0,011695906;-0,00297685
LDI;15-03-2024;22-11-2023;-77;0,023668639;0,004067047
LDI;15-03-2024;24-11-2023;-76;0,023121387;0,001708468
LDI;15-03-2024;27-11-2023;-75;0;-0,001870978
LDI;15-03-2024;28-11-2023;-74;0,016949153;0,000914587
LDI;15-03-2024;29-11-2023;-73;0,038888889;0,001081736
LDI;15-03-2024;30-11-2023;-72;-0,016042781;0,00394592
LDI;15-03-2024;01-12-2023;-71;0,076086957;0,009181222
LDI;15-03-2024;04-12-2023;-70;0,005050505;-0,003912654
LDI;15-03-2024;05-12-2023;-69;-0,035175879;-0,002322456
LDI;15-03-2024;06-12-2023;-68;0,067708333;-0,003541984
LDI;15-03-2024;07-12-2023;-67;0,019512195;0,007296551
LDI;15-03-2024;08-12-2023;-66;0,028708134;0,004205431
LDI;15-03-2024;11-12-2023;-65;-0,041860465;0,003689737
LDI;15-03-2024;12-12-2023;-64;-0,019417476;0,003132962
LDI;15-03-2024;13-12-2023;-63;0,084158416;0,016199552
LDI;15-03-2024;14-12-2023;-62;0,228310502;0,006931309
LDI;15-03-2024;15-12-2023;-61;0,040892193;-0,001578635
LDI;15-03-2024;18-12-2023;-60;0,060714286;0,003856284
LDI;15-03-2024;19-12-2023;-59;0,077441077;0,007710571
LDI;15-03-2024;20-12-2023;-58;0,03125;-0,01480188
LDI;15-03-2024;21-12-2023;-57;-0,006060606;0,011213124
LDI;15-03-2024;22-12-2023;-56;0,015243902;0,002434109
LDI;15-03-2024;26-12-2023;-55;0,024024024;0,00522292
LDI;15-03-2024;27-12-2023;-54;0,029325513;0,001989297
LDI;15-03-2024;28-12-2023;-53;0,037037037;-0,000111297
LDI;15-03-2024;29-12-2023;-52;-0,032967033;-0,004048511
LDI;15-03-2024;02-01-2024;-51;-0,034090909;-0,006546367
LDI;15-03-2024;03-01-2024;-50;-0,070588235;-0,010015071
LDI;15-03-2024;04-01-2024;-49;0,022151899;-0,002641877
LDI;15-03-2024;05-01-2024;-48;0;0,001645661
LDI;15-03-2024;08-01-2024;-47;0,040247678;0,014020839
LDI;15-03-2024;09-01-2024;-46;-0,086309524;-0,002547174
LDI;15-03-2024;10-01-2024;-45;-0,019543974;0,004684741
LDI;15-03-2024;11-01-2024;-44;-0,059800664;-0,001332922
LDI;15-03-2024;12-01-2024;-43;0;0,000550376
LDI;15-03-2024;16-01-2024;-42;-0,091872792;-0,005242389
LDI;15-03-2024;17-01-2024;-41;-0,007782101;-0,006324363
LDI;15-03-2024;18-01-2024;-40;-0,003921569;0,008048932
LDI;15-03-2024;19-01-2024;-39;0,047244094;0,011554459
LDI;15-03-2024;22-01-2024;-38;0,082706767;0,003822496
LDI;15-03-2024;23-01-2024;-37;0,079861111;0,002103172
LDI;15-03-2024;24-01-2024;-36;-0,032154341;-0,000321203
LDI;15-03-2024;25-01-2024;-35;0,003322259;0,005203296
LDI;15-03-2024;26-01-2024;-34;-0,006622517;4,40E-05
LDI;15-03-2024;29-01-2024;-33;0,016666667;0,008416427
LDI;15-03-2024;30-01-2024;-32;-0,029508197;-0,001333636
